user,first_open,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,enrolled_date,liked
31782,02:10.0,1, 11:00:00,34,21,0,0,0,,0
191040,27:12.0,4, 22:00:00,31,38,0,0,0,,0
40899,08:38.5,3, 01:00:00,33,17,0,0,1,35:38.3,1
52440,40:06.4,2, 21:00:00,23,31,0,0,1,50:50.0,0
65208,07:07.0,5, 16:00:00,40,18,0,0,1,09:38.9,0
99531,53:23.0,3, 04:00:00,23,26,0,0,1,34:07.9,0
365424,02:34.6,4, 07:00:00,44,18,0,0,0,,1
361939,10:44.5,3, 19:00:00,30,5,0,0,1,23:43.8,0
334035,17:37.5,0, 08:00:00,25,29,0,1,1,45:27.2,0
152506,20:03.9,4, 17:00:00,54,12,0,0,0,,1
320703,44:31.9,3, 18:00:00,28,8,0,0,0,,1
37397,44:23.6,1, 19:00:00,21,18,0,0,1,49:10.1,0
368654,30:24.6,4, 17:00:00,48,1,0,0,1,50:26.2,0
295206,41:36.3,1, 13:00:00,28,13,0,0,0,,0
367769,01:20.8,3, 14:00:00,48,19,0,0,1,08:06.5,1
264623,28:06.6,4, 20:00:00,32,2,0,0,0,,0
26230,46:20.5,6, 17:00:00,34,6,0,0,0,,0
223742,08:32.8,3, 12:00:00,29,24,0,0,1,14:48.3,0
3456,52:30.9,1, 19:00:00,37,15,0,0,1,43:07.6,0
144544,01:42.4,6, 13:00:00,24,8,1,0,1,31:20.3,0
238887,30:33.3,6, 01:00:00,23,12,0,0,1,53:32.3,0
43166,55:23.1,5, 11:00:00,42,5,1,0,0,,1
180592,48:06.2,1, 12:00:00,43,19,1,1,1,43:17.9,0
234228,17:27.1,6, 04:00:00,19,18,0,0,1,18:52.5,0
125782,40:26.1,4, 11:00:00,25,16,0,0,0,,0
299901,37:24.5,4, 12:00:00,41,25,0,0,1,47:27.4,1
287225,24:30.6,5, 02:00:00,24,17,0,0,1,26:11.1,1
62038,11:25.3,3, 18:00:00,22,6,0,0,0,,0
100262,00:24.2,5, 23:00:00,20,19,1,0,1,03:21.5,1
188136,49:24.7,1, 09:00:00,33,37,0,0,1,54:47.5,0
178384,04:09.9,5, 22:00:00,45,1,0,0,1,27:21.8,0
21354,45:00.5,2, 04:00:00,23,91,0,0,0,,0
72139,19:08.6,1, 19:00:00,18,7,0,0,0,,0
127441,01:43.1,0, 15:00:00,52,11,0,0,0,,0
39688,47:37.8,4, 07:00:00,27,18,1,0,1,02:57.2,1
73383,36:58.1,6, 15:00:00,42,13,0,0,1,44:23.7,0
108600,00:12.4,0, 03:00:00,26,27,0,0,1,53:30.5,0
179853,09:55.2,3, 19:00:00,22,11,0,0,1,11:06.1,0
222755,07:37.1,2, 02:00:00,19,50,0,0,1,24:17.7,0
6843,07:25.2,1, 09:00:00,31,28,0,0,1,09:59.1,0
157138,43:11.4,0, 18:00:00,29,14,0,0,1,18:04.1,0
202069,54:23.8,1, 14:00:00,36,18,0,0,1,54:40.3,0
157801,18:52.3,2, 14:00:00,21,32,0,0,0,,1
310208,04:27.1,6, 20:00:00,29,16,0,0,1,34:09.3,0
117663,19:43.9,0, 18:00:00,26,19,0,0,0,,0
23304,04:57.5,4, 21:00:00,19,16,0,0,1,10:33.6,0
275306,59:41.2,4, 01:00:00,38,13,0,0,1,33:14.0,0
4566,10:47.1,3, 16:00:00,50,14,0,0,1,12:11.8,0
285722,08:12.4,5, 15:00:00,48,17,0,0,1,11:36.6,0
66876,11:09.8,2, 15:00:00,41,27,1,1,1,14:18.8,0
154816,30:17.4,0, 20:00:00,38,5,0,0,0,,0
349808,17:07.2,5, 18:00:00,29,18,0,1,0,,0
358254,59:05.5,0, 14:00:00,39,8,0,0,1,33:07.4,0
331289,03:49.2,3, 12:00:00,36,29,0,0,1,05:38.8,0
123730,40:33.3,3, 14:00:00,23,13,0,0,1,42:14.4,1
157603,03:08.3,0, 13:00:00,52,2,0,0,1,59:59.8,0
282864,23:26.1,3, 04:00:00,23,9,0,0,0,,0
89841,24:36.2,0, 02:00:00,41,38,1,0,0,,0
93282,22:49.2,5, 07:00:00,53,19,0,0,1,25:44.4,1
49007,31:08.4,5, 13:00:00,25,17,0,1,1,17:37.7,0
312260,14:32.7,4, 20:00:00,30,39,0,0,1,16:54.8,0
264310,17:02.5,6, 06:00:00,30,35,1,1,0,,1
365297,47:50.5,0, 03:00:00,30,3,0,0,0,,0
167545,00:17.5,5, 19:00:00,32,52,0,0,1,01:03.3,0
131809,35:30.4,1, 20:00:00,28,34,0,0,1,38:45.6,0
190903,39:08.8,5, 17:00:00,27,47,0,0,1,40:47.1,1
118305,45:16.8,6, 23:00:00,24,2,0,0,0,,0
85944,19:31.9,3, 19:00:00,31,18,0,0,1,22:09.8,1
110717,40:57.0,6, 14:00:00,32,49,0,0,1,53:14.7,0
195570,06:24.9,1, 17:00:00,32,16,0,0,0,,0
340470,24:26.6,0, 23:00:00,24,13,0,0,1,30:03.1,0
357889,07:03.1,6, 08:00:00,56,13,0,0,0,,0
201963,19:52.7,4, 16:00:00,34,78,0,0,1,21:09.7,0
303673,04:31.4,6, 20:00:00,20,29,0,0,1,06:28.6,0
219965,03:44.3,2, 20:00:00,38,11,0,0,0,,0
345972,18:13.2,5, 19:00:00,35,15,0,0,1,20:38.6,0
16643,08:30.1,2, 16:00:00,40,11,1,0,1,40:14.4,0
100447,43:33.0,1, 03:00:00,21,15,0,0,0,,0
56452,34:57.0,2, 22:00:00,25,12,0,0,1,36:27.3,0
369152,31:00.5,6, 15:00:00,32,17,0,0,0,,1
103335,42:46.5,0, 01:00:00,20,55,0,1,0,,1
243912,38:06.3,3, 21:00:00,35,30,0,1,1,54:18.1,0
41627,23:27.5,5, 18:00:00,23,2,0,0,1,40:18.8,0
105567,38:57.5,3, 18:00:00,20,15,0,0,1,07:05.0,0
157639,56:01.0,1, 17:00:00,32,5,0,0,1,19:27.3,1
36057,57:22.6,4, 20:00:00,31,9,0,0,0,,0
6193,35:11.3,0, 16:00:00,35,18,0,0,1,39:19.0,1
68630,42:29.3,5, 22:00:00,32,19,0,0,0,,0
321295,43:11.9,4, 17:00:00,44,1,0,0,0,,1
145810,31:32.7,4, 19:00:00,35,5,1,1,0,,0
187897,17:18.7,5, 14:00:00,74,4,0,0,0,,1
167139,53:39.8,6, 19:00:00,19,15,0,0,0,,1
98590,51:24.7,1, 19:00:00,26,9,1,0,1,12:51.1,0
75686,51:40.6,3, 01:00:00,53,32,0,0,1,53:40.5,0
269903,35:37.6,0, 20:00:00,57,9,0,0,1,42:55.1,0
10005,25:39.2,0, 18:00:00,55,9,1,0,0,,0
192612,37:39.0,3, 20:00:00,20,26,0,1,1,41:10.7,0
255768,48:21.2,1, 11:00:00,40,18,0,0,1,49:36.8,0
20496,53:00.4,1, 17:00:00,23,18,0,0,0,,0
158914,30:51.4,5, 17:00:00,35,4,1,0,1,25:22.7,0
51920,09:17.6,3, 10:00:00,22,17,0,0,1,12:45.5,0
334093,50:47.0,1, 03:00:00,32,22,1,1,1,03:30.1,0
113058,48:12.9,5, 20:00:00,20,66,0,1,0,,0
344861,01:38.1,1, 18:00:00,49,7,1,0,1,15:25.7,0
219418,25:24.8,6, 00:00:00,27,4,0,0,1,12:41.6,0
177477,45:18.7,6, 01:00:00,27,18,0,0,1,48:10.2,0
282048,36:45.3,4, 20:00:00,40,35,0,0,0,,0
42948,58:30.3,6, 05:00:00,26,47,0,0,1,05:35.7,0
88378,24:37.6,0, 17:00:00,43,27,0,0,1,29:20.3,0
121555,42:04.5,5, 15:00:00,22,13,0,0,1,50:42.3,0
268365,29:07.3,6, 09:00:00,23,10,0,0,0,,0
235566,42:50.1,5, 21:00:00,37,12,0,0,0,,0
102161,15:55.1,2, 16:00:00,46,14,1,0,1,37:05.8,0
188265,54:58.6,4, 16:00:00,32,16,1,0,0,,1
106604,40:28.0,6, 11:00:00,19,32,0,0,0,,0
220653,04:53.0,2, 22:00:00,30,6,0,0,0,,1
258339,48:07.5,1, 15:00:00,27,16,0,0,1,50:25.5,0
234173,36:42.1,2, 11:00:00,29,28,0,0,1,12:03.0,0
146375,58:24.6,1, 17:00:00,40,15,0,0,0,,0
367043,00:33.8,4, 15:00:00,32,27,0,0,1,10:00.6,0
18882,53:56.9,5, 14:00:00,35,13,0,0,1,56:16.4,0
60869,15:26.6,0, 12:00:00,18,4,1,0,1,15:18.9,0
206115,57:20.0,0, 14:00:00,22,48,0,0,1,04:36.1,1
136961,43:20.6,6, 14:00:00,36,26,0,0,1,48:45.0,1
13510,09:40.2,1, 23:00:00,28,24,0,0,1,17:21.5,0
160365,06:54.7,1, 02:00:00,37,25,0,0,1,10:32.8,0
107239,49:03.4,3, 17:00:00,70,3,0,0,0,,0
77873,08:01.5,1, 10:00:00,25,44,0,0,1,18:02.5,0
365128,53:44.9,0, 18:00:00,34,4,1,0,1,11:05.0,0
148518,38:34.0,5, 23:00:00,30,7,1,1,1,38:57.5,0
49055,15:26.5,5, 02:00:00,35,13,0,1,1,21:09.8,1
91170,58:55.8,1, 17:00:00,21,6,0,0,0,,0
231057,24:27.0,6, 20:00:00,26,6,0,1,0,,0
27311,16:50.3,0, 23:00:00,62,15,0,0,1,20:57.1,0
74680,45:09.4,0, 05:00:00,25,22,0,0,1,48:48.7,0
61706,54:33.8,0, 02:00:00,21,19,0,0,1,56:49.2,0
55416,01:33.1,6, 22:00:00,23,15,0,0,1,12:39.2,1
309435,49:55.7,2, 22:00:00,22,18,0,0,1,42:46.6,0
361118,46:08.4,6, 19:00:00,24,4,0,0,0,,0
240814,46:53.7,0, 13:00:00,33,24,0,0,1,24:50.0,0
205449,55:21.0,5, 04:00:00,28,10,0,0,1,56:40.8,0
333655,13:06.0,5, 18:00:00,22,15,1,0,1,16:30.5,0
169531,51:58.4,0, 03:00:00,25,6,0,0,1,56:53.0,0
157568,26:09.6,2, 16:00:00,50,32,0,0,1,32:02.4,0
308870,25:06.1,1, 00:00:00,19,41,0,0,1,32:37.4,0
174701,57:44.8,5, 22:00:00,51,15,0,1,1,58:15.9,0
320126,19:31.0,5, 03:00:00,27,36,0,0,1,12:21.8,0
6829,51:36.9,6, 15:00:00,22,11,0,0,0,,0
322296,12:51.9,4, 10:00:00,39,4,0,0,1,41:05.6,0
133156,08:54.2,0, 15:00:00,27,10,0,0,1,11:31.0,0
180356,00:13.4,5, 00:00:00,19,8,0,1,1,10:53.8,0
183279,18:44.8,2, 12:00:00,59,11,0,0,0,,1
339441,12:04.3,3, 22:00:00,25,46,0,0,0,,0
66633,59:18.7,4, 04:00:00,24,30,0,0,1,00:18.1,0
190774,44:27.9,3, 23:00:00,48,36,0,0,1,04:06.4,0
39377,43:50.4,6, 17:00:00,18,14,0,0,0,,0
64744,15:55.1,4, 19:00:00,47,8,0,0,1,46:33.1,0
43214,20:29.3,2, 03:00:00,26,22,0,0,0,,0
67868,53:24.2,2, 15:00:00,18,42,0,1,1,55:53.7,0
253586,10:39.9,5, 21:00:00,21,57,0,1,1,11:17.0,0
179188,27:32.2,1, 17:00:00,49,13,0,1,0,,0
223262,24:17.6,1, 14:00:00,65,3,0,0,0,,0
197327,55:47.8,3, 20:00:00,40,34,0,0,0,,0
115126,30:11.7,6, 15:00:00,24,19,0,0,1,29:25.3,0
217052,15:22.9,1, 21:00:00,22,7,0,0,0,,0
174488,33:51.9,1, 14:00:00,33,30,0,1,0,,0
157668,36:25.8,3, 18:00:00,24,29,0,0,1,40:47.6,0
8638,30:57.5,2, 19:00:00,41,18,0,0,1,32:25.1,0
242149,14:38.2,4, 05:00:00,27,13,0,0,0,,0
8000,55:56.9,5, 03:00:00,25,33,0,0,1,00:42.5,0
78375,24:57.3,0, 17:00:00,28,2,0,0,0,,0
59867,36:01.8,0, 10:00:00,26,4,0,0,1,59:12.0,1
154095,39:12.9,6, 21:00:00,65,1,0,0,0,,1
147839,11:00.7,1, 23:00:00,60,2,0,0,0,,0
320377,40:29.7,6, 23:00:00,29,8,0,1,1,43:04.8,0
281006,46:13.3,2, 04:00:00,29,16,0,0,1,48:28.8,0
238968,11:32.2,0, 21:00:00,29,5,0,0,1,26:20.4,1
272698,52:32.6,3, 03:00:00,25,25,0,0,1,54:00.7,0
336418,01:48.8,6, 04:00:00,44,20,0,0,1,12:26.4,1
250932,50:24.2,6, 15:00:00,26,14,0,0,1,52:21.4,0
38358,56:18.2,0, 03:00:00,64,22,0,0,1,17:00.8,0
304429,26:13.7,0, 11:00:00,19,30,0,0,1,29:25.3,1
231577,44:11.6,3, 01:00:00,30,23,0,0,1,47:00.9,0
43869,10:09.8,6, 12:00:00,21,21,0,1,1,15:43.7,0
47256,09:53.7,5, 02:00:00,22,22,0,1,1,19:58.1,1
233051,18:16.9,4, 11:00:00,24,48,0,0,1,29:13.0,0
95460,39:53.7,0, 18:00:00,27,41,0,0,1,45:05.6,1
91230,21:25.1,4, 21:00:00,27,7,0,0,0,,0
120168,54:26.9,3, 01:00:00,35,37,1,0,1,53:01.1,0
150760,36:51.3,0, 21:00:00,35,8,0,0,0,,0
353775,38:31.9,3, 07:00:00,55,4,0,0,1,38:07.1,0
117847,59:21.4,3, 17:00:00,46,39,0,0,1,10:53.3,0
265664,18:47.9,2, 18:00:00,35,51,1,1,0,,0
22680,29:31.5,4, 15:00:00,34,52,0,0,1,36:24.8,0
63979,21:09.9,5, 01:00:00,50,16,0,0,0,,0
258931,15:03.1,4, 10:00:00,29,16,0,0,0,,0
241231,14:42.5,2, 00:00:00,36,16,0,1,0,,1
172239,18:02.1,0, 02:00:00,46,7,0,0,0,,0
119493,39:32.3,3, 01:00:00,18,22,0,0,1,41:51.6,0
299869,50:56.6,5, 01:00:00,20,14,0,0,1,51:49.6,0
225569,20:07.1,4, 16:00:00,31,11,0,0,0,,1
241009,20:19.9,4, 17:00:00,26,21,0,0,1,24:15.8,0
122343,29:43.3,0, 14:00:00,63,19,0,0,1,36:25.1,0
330526,18:25.5,3, 15:00:00,49,3,0,0,0,,0
152429,32:00.0,4, 08:00:00,18,27,0,0,1,34:08.5,0
349045,09:54.1,6, 19:00:00,44,5,0,0,0,,1
189275,59:23.9,2, 02:00:00,53,6,0,0,0,,1
109917,51:54.6,3, 06:00:00,58,3,0,0,0,,1
30444,46:54.3,4, 20:00:00,78,11,0,0,1,48:07.7,1
153275,20:12.0,5, 05:00:00,22,17,0,0,1,11:01.2,0
181363,47:24.3,4, 00:00:00,22,37,0,0,1,48:03.6,0
230292,04:01.8,4, 23:00:00,28,12,0,1,0,,0
337486,38:50.3,1, 04:00:00,69,21,0,0,0,,1
70733,10:26.6,6, 20:00:00,38,4,0,0,0,,0
69231,50:28.6,6, 00:00:00,29,19,0,0,1,25:49.7,1
337489,46:57.1,3, 01:00:00,37,12,0,0,1,51:07.4,1
10343,26:33.4,3, 20:00:00,33,20,0,0,1,32:46.0,0
263414,56:08.9,3, 14:00:00,36,22,0,0,1,20:23.3,0
185084,40:46.9,1, 16:00:00,21,6,0,0,0,,0
205985,54:11.4,6, 21:00:00,42,5,0,0,1,44:01.2,0
102049,35:47.7,5, 01:00:00,35,33,0,1,1,36:59.3,1
125745,44:38.4,2, 01:00:00,29,70,0,0,1,56:54.6,0
195468,07:54.3,0, 04:00:00,24,12,1,1,1,16:38.7,0
127388,35:00.1,4, 20:00:00,41,25,0,0,0,,1
309046,26:28.2,5, 14:00:00,56,18,0,0,1,29:33.9,0
158444,28:31.9,2, 14:00:00,49,17,1,0,1,22:27.0,1
50811,26:44.7,3, 22:00:00,17,10,0,0,1,43:48.5,1
1489,17:03.4,6, 03:00:00,34,21,0,1,1,44:05.3,0
83956,12:53.9,5, 15:00:00,22,49,0,0,1,26:03.3,0
285846,46:48.2,0, 15:00:00,25,8,0,0,0,,1
328472,47:18.4,6, 19:00:00,42,4,0,0,0,,0
316390,53:42.7,5, 04:00:00,31,56,0,0,1,56:47.5,0
1948,40:24.3,2, 19:00:00,27,25,0,1,1,41:35.7,0
65138,32:03.2,3, 07:00:00,20,7,0,0,1,28:03.1,1
333091,29:13.8,4, 17:00:00,24,7,0,0,0,,0
163567,06:25.1,4, 10:00:00,28,22,1,0,1,07:56.1,0
328096,38:13.9,5, 23:00:00,26,4,0,1,0,,0
88136,41:13.5,0, 13:00:00,41,19,0,1,1,21:48.9,0
121163,26:13.8,4, 04:00:00,32,8,0,0,1,01:52.5,0
321807,02:08.1,0, 00:00:00,22,12,0,0,0,,0
42403,22:17.4,5, 14:00:00,32,10,0,0,1,06:09.3,0
333467,30:43.5,1, 10:00:00,28,58,0,1,1,38:18.0,0
341440,15:26.2,3, 17:00:00,19,20,0,0,0,,0
137569,41:52.9,4, 00:00:00,35,9,0,1,1,25:38.7,0
197834,03:56.8,0, 18:00:00,50,7,0,0,1,06:12.1,0
300097,35:18.4,0, 08:00:00,20,36,0,0,1,40:06.6,0
135104,29:57.6,1, 12:00:00,34,9,0,0,0,,0
12581,51:44.7,5, 18:00:00,35,18,0,0,1,02:29.3,1
305748,34:03.0,1, 00:00:00,24,29,0,0,1,37:20.8,0
68858,53:49.0,1, 23:00:00,29,22,0,0,1,57:39.1,0
131250,58:38.6,2, 18:00:00,46,15,0,0,1,00:29.4,0
290327,11:15.9,3, 22:00:00,17,63,0,0,1,31:39.5,0
120977,45:36.4,6, 00:00:00,63,37,0,0,1,50:21.6,0
261933,47:48.4,1, 20:00:00,33,17,0,0,1,51:32.1,1
260881,44:20.5,1, 14:00:00,24,16,0,0,0,,0
155551,20:53.3,3, 02:00:00,29,34,0,0,1,23:52.6,0
146999,17:31.2,1, 00:00:00,60,13,1,0,1,18:59.5,0
322705,24:04.0,4, 23:00:00,30,18,0,0,0,,0
220127,44:00.6,0, 16:00:00,26,17,0,0,1,49:22.3,0
242380,04:36.7,4, 05:00:00,30,8,0,0,1,23:11.6,0
200046,44:50.9,6, 21:00:00,28,4,0,0,0,,0
262156,41:52.3,0, 20:00:00,37,30,0,0,1,50:11.7,0
131433,02:52.5,6, 23:00:00,42,8,0,0,0,,0
59085,27:09.4,5, 02:00:00,42,29,0,0,1,28:45.6,0
347227,29:02.2,4, 03:00:00,34,13,0,0,0,,1
37271,06:53.3,0, 18:00:00,46,30,1,0,1,09:56.7,0
335224,22:29.9,3, 22:00:00,38,4,0,1,0,,1
88532,54:12.4,4, 03:00:00,24,15,0,0,0,,0
240762,46:55.7,2, 00:00:00,51,14,0,0,0,,0
134302,39:24.3,2, 21:00:00,33,4,0,0,0,,0
23204,55:10.0,1, 10:00:00,22,9,0,0,0,,0
195966,50:40.5,4, 21:00:00,38,14,0,1,0,,0
372430,29:00.9,0, 01:00:00,33,8,0,0,1,36:16.3,1
54742,15:32.1,5, 15:00:00,18,14,0,1,1,17:38.6,0
49416,22:30.6,4, 21:00:00,48,5,0,0,0,,1
229527,50:23.9,4, 19:00:00,34,9,0,0,1,51:33.6,0
247417,52:48.2,4, 03:00:00,21,18,0,0,0,,0
33072,01:52.7,1, 12:00:00,24,33,0,0,1,25:45.0,0
246507,19:51.2,1, 21:00:00,25,58,0,0,1,27:55.6,0
339500,57:46.8,4, 01:00:00,37,18,0,0,0,,0
287467,02:46.7,3, 16:00:00,26,8,0,0,1,16:40.3,0
355982,37:32.6,3, 14:00:00,27,25,0,0,0,,0
112885,39:16.1,2, 02:00:00,32,27,0,0,1,43:12.4,0
278509,32:53.2,0, 23:00:00,23,1,0,0,1,41:51.6,0
45313,18:23.5,2, 17:00:00,23,40,0,0,1,25:07.5,1
249811,13:09.6,3, 22:00:00,22,73,0,0,1,14:21.4,0
37542,31:38.5,3, 03:00:00,36,3,0,0,0,,0
259470,13:14.6,5, 03:00:00,32,57,0,1,1,42:10.4,1
265048,01:02.0,6, 18:00:00,32,11,0,1,1,22:17.9,0
24515,51:14.3,6, 02:00:00,45,62,0,0,1,54:05.7,0
154494,00:00.4,5, 15:00:00,22,73,0,0,0,,0
90331,09:24.9,4, 04:00:00,23,54,0,0,1,11:46.9,0
201048,13:07.5,5, 02:00:00,36,5,0,0,0,,1
90105,45:49.2,3, 16:00:00,45,5,0,0,1,13:26.2,0
361368,49:13.5,0, 14:00:00,44,6,0,1,0,,0
338816,26:02.0,6, 18:00:00,29,16,0,0,1,30:10.4,0
33590,30:08.8,1, 14:00:00,58,2,0,1,0,,0
181525,18:10.1,2, 20:00:00,33,33,1,0,0,,0
357890,56:27.5,4, 04:00:00,27,12,0,0,1,59:00.9,0
271861,30:10.6,4, 17:00:00,37,10,0,0,0,,0
60751,30:19.2,0, 21:00:00,25,4,0,0,0,,0
344546,57:31.1,3, 15:00:00,40,39,0,0,1,04:20.7,0
222015,30:39.2,4, 23:00:00,28,10,0,1,1,45:18.0,1
319903,56:17.8,4, 16:00:00,39,33,0,0,1,57:38.8,0
354347,24:56.2,2, 23:00:00,27,13,0,0,1,37:07.5,0
100229,58:12.6,2, 18:00:00,48,20,1,1,0,,0
272457,10:42.7,1, 00:00:00,23,26,0,1,1,11:33.9,0
219437,02:50.5,0, 16:00:00,38,16,0,0,1,11:40.5,0
310488,22:28.3,3, 16:00:00,37,36,0,0,1,23:35.0,0
42276,06:21.8,2, 22:00:00,31,19,0,0,1,10:51.8,1
44682,34:58.4,5, 16:00:00,28,21,1,0,0,,0
66280,13:37.9,5, 07:00:00,40,9,0,0,0,,0
228614,23:18.2,1, 19:00:00,23,37,0,0,1,27:12.0,0
13104,55:53.0,3, 13:00:00,29,12,1,0,0,,0
286006,58:35.3,3, 19:00:00,37,3,0,0,0,,0
230124,35:56.2,4, 20:00:00,42,19,0,1,1,54:23.8,1
12486,00:56.4,5, 00:00:00,23,18,0,0,1,02:59.2,0
39801,02:51.9,4, 22:00:00,26,56,0,0,1,29:33.0,1
311532,04:35.4,5, 18:00:00,24,10,0,0,1,07:38.8,0
289024,01:49.3,6, 21:00:00,36,43,0,0,0,,1
345265,29:38.8,5, 01:00:00,43,5,0,0,1,55:33.2,0
60844,45:35.3,4, 05:00:00,38,24,0,0,1,37:50.0,0
210444,46:38.6,3, 15:00:00,44,7,0,0,0,,0
343459,25:17.2,2, 21:00:00,19,11,0,0,0,,0
323326,25:34.4,3, 00:00:00,59,6,1,0,1,52:05.4,0
65017,25:50.4,3, 20:00:00,27,10,0,0,1,03:27.4,0
28242,04:46.7,6, 17:00:00,21,16,0,0,0,,0
116702,53:04.6,0, 16:00:00,40,20,0,1,1,57:01.8,0
327237,22:39.6,6, 22:00:00,24,8,0,1,0,,1
239575,34:13.4,2, 15:00:00,24,17,0,0,0,,0
175559,37:24.9,2, 17:00:00,38,6,0,0,0,,1
157561,53:04.1,5, 00:00:00,28,10,0,0,1,41:04.5,0
56825,16:25.1,2, 02:00:00,24,26,0,1,1,27:25.2,0
335465,54:42.1,2, 02:00:00,24,20,0,0,1,56:44.9,1
335143,57:29.3,0, 18:00:00,35,36,0,0,0,,0
221840,21:02.7,3, 17:00:00,29,15,0,1,1,32:52.2,0
327670,30:48.8,6, 23:00:00,31,17,0,0,1,34:05.3,0
351958,26:52.6,2, 14:00:00,20,23,0,0,0,,0
240231,31:21.5,5, 16:00:00,26,25,0,0,1,34:03.7,0
233554,35:32.8,5, 16:00:00,31,14,0,0,0,,0
144653,36:03.4,2, 18:00:00,37,8,0,0,1,54:44.3,0
165122,55:06.6,5, 19:00:00,20,38,0,0,1,56:28.2,1
255195,04:02.3,4, 22:00:00,47,3,0,0,0,,1
120858,01:08.7,6, 06:00:00,21,62,0,1,1,06:00.4,0
171434,23:25.2,5, 23:00:00,28,7,0,0,0,,0
229005,34:15.7,4, 15:00:00,45,61,0,0,1,03:04.3,0
2167,00:48.9,0, 21:00:00,54,7,0,0,0,,1
254818,33:07.7,3, 18:00:00,31,53,0,0,1,35:14.8,0
322880,41:19.4,0, 16:00:00,24,1,0,0,1,00:48.2,0
130919,45:08.6,6, 15:00:00,32,22,0,1,1,46:02.5,0
278432,50:17.9,3, 20:00:00,39,11,0,0,1,18:25.6,0
223488,32:41.7,3, 13:00:00,29,42,0,0,1,34:16.8,0
348100,02:13.8,5, 23:00:00,24,21,0,0,1,07:04.3,1
138375,13:15.5,1, 04:00:00,19,54,0,0,1,15:35.6,1
305013,44:16.8,0, 01:00:00,32,60,0,0,1,06:13.6,0
235377,56:35.3,2, 14:00:00,36,34,0,0,1,09:14.3,1
355955,35:57.1,5, 17:00:00,19,35,0,0,0,,0
181677,16:52.9,3, 14:00:00,29,16,0,0,1,18:27.5,0
96306,20:42.9,2, 14:00:00,39,20,0,0,0,,1
314790,15:28.1,6, 07:00:00,34,21,0,1,1,49:55.0,0
358295,57:30.4,1, 11:00:00,33,5,0,0,0,,0
172164,28:15.4,4, 09:00:00,40,4,0,0,1,46:31.8,0
293492,38:38.0,2, 00:00:00,26,22,0,0,0,,0
209831,46:15.0,4, 20:00:00,52,8,0,0,0,,0
329625,18:54.7,0, 15:00:00,24,16,0,0,1,31:58.9,1
67004,14:03.2,6, 00:00:00,51,16,0,0,0,,0
91597,14:32.3,6, 11:00:00,23,4,1,0,1,54:38.5,1
230987,56:41.1,4, 01:00:00,27,49,0,0,1,57:38.4,0
187477,56:49.9,2, 17:00:00,29,33,0,0,1,07:19.5,1
119469,01:30.1,6, 17:00:00,45,3,0,0,0,,0
330790,27:32.5,1, 22:00:00,28,26,0,1,1,31:17.5,0
146938,23:25.1,3, 05:00:00,21,26,1,0,1,51:36.8,0
281803,48:18.1,4, 13:00:00,55,13,0,0,1,22:35.3,1
100658,44:04.9,4, 14:00:00,40,7,0,1,0,,0
119818,16:33.4,2, 05:00:00,34,11,0,0,0,,0
72190,52:08.6,1, 21:00:00,41,13,0,0,1,54:59.3,0
172000,09:45.3,5, 19:00:00,43,18,0,1,1,29:39.5,0
48809,59:47.6,6, 01:00:00,31,32,0,0,0,,0
278822,09:14.7,4, 16:00:00,33,7,0,1,1,37:42.0,1
127248,49:06.2,5, 23:00:00,21,11,1,0,0,,0
271319,15:07.7,1, 02:00:00,22,45,1,1,1,48:11.6,0
66103,20:49.9,4, 20:00:00,47,26,0,0,1,31:17.2,0
112887,44:13.1,1, 03:00:00,58,9,0,0,0,,0
162819,00:35.4,3, 03:00:00,19,14,0,1,1,01:19.7,0
278797,30:16.5,6, 02:00:00,19,5,0,0,1,24:18.3,0
18574,22:26.1,6, 04:00:00,44,41,1,0,0,,0
158936,41:59.6,4, 00:00:00,23,25,1,1,1,18:23.7,1
100461,14:39.5,4, 15:00:00,37,18,1,0,1,16:49.8,0
270747,51:57.5,1, 11:00:00,26,26,0,0,1,52:50.5,0
125215,09:28.4,2, 07:00:00,33,11,0,0,0,,0
264153,49:32.7,2, 16:00:00,47,16,0,0,0,,0
250979,27:34.8,3, 20:00:00,56,25,0,0,1,29:37.2,0
174798,40:59.5,4, 12:00:00,35,12,0,0,1,43:27.6,0
134222,12:34.4,1, 21:00:00,23,11,0,0,0,,0
242212,41:07.4,6, 16:00:00,22,43,1,1,1,04:39.6,0
163562,09:05.0,3, 09:00:00,30,27,0,0,1,12:49.8,0
188404,44:00.1,5, 20:00:00,22,11,0,0,0,,1
285183,52:58.5,1, 04:00:00,17,40,0,0,1,03:34.5,0
331624,27:49.6,5, 01:00:00,46,15,0,0,0,,0
117499,16:54.8,0, 15:00:00,34,22,1,0,1,18:44.8,0
102399,28:49.2,3, 18:00:00,52,22,0,0,0,,0
42510,51:37.0,3, 17:00:00,55,12,0,0,0,,0
58712,42:32.5,6, 19:00:00,25,13,0,1,1,43:41.5,0
280584,05:12.0,5, 11:00:00,34,18,0,0,0,,1
373003,56:57.0,5, 09:00:00,38,4,0,0,0,,1
14027,38:40.7,4, 00:00:00,47,1,0,1,0,,0
350054,05:24.1,2, 00:00:00,34,5,0,0,0,,1
323478,30:34.2,1, 16:00:00,32,12,0,0,0,,1
